,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
39,EURO11,Logística,152.02,0.0031114577672404324,0.02577319587628866,0.23417721518987342,0.26119402985074625,0.265625,0.5038167938931297,0.25539568345323743,0.3720538720538721,0.3624161073825503,0.47771541762958075,0.0216633313841099,0.09696764227070213,0.0,0.2641274238227147,0.13636363636363635
40,FAED11,Outros,198.0,0.0054710972323512765,0.05817378497790869,0.38607594936708856,0.42537313432835816,0.44531249999999994,0.46564885496183206,0.42805755395683454,0.6140572390572391,0.6140939597315436,0.6843842852426544,0.02547117764409904,0.06463230143829898,0.49473684210526314,0.0,0.06818181818181818
42,FCFL11,Outros,110.0,0.01525036675780469,0.021354933726067744,0.2721518987341772,0.2761194029850746,0.34375,0.3740458015267175,0.15467625899280577,0.816919191919192,0.80998322147651,0.8200726312314295,0.08549165835698494,0.03298140797860941,0.5684210526315789,0.0,0.022727272727272728
43,FEXC11,Títulos e Val. Mob.,101.52,0.01759029563072487,0.02577319587628866,0.39873417721518983,0.4552238805970149,0.44531249999999994,0.48854961832061067,0.45323741007194246,0.8396464646464646,0.8414429530201342,0.8659623638164411,0.05613484868508883,0.0311807356849751,0.5368421052631579,0.039473684210526314,0.0
44,FIGS11,Shoppings,66.01,0.0701415502099178,0.014359351988217969,0.310126582278481,0.7686567164179104,0.3984375,0.33587786259541985,0.34172661870503596,0.547979797979798,0.5432046979865771,0.6242984483327831,0.06570218639842558,0.030579445469694013,0.17894736842105263,0.14819944598337947,0.045454545454545456
45,FIIB11,Híbrido,478.92,0.009286504720686829,0.09941089837997055,0.2911392405063291,0.3507462686567164,0.3828125,0.40458015267175573,0.1654676258992806,0.816919191919192,0.8112416107382551,0.8210630571145593,0.067780801970424,0.13375828773016143,0.6736842105263158,0.03628808864265928,0.022727272727272728
46,FIIB11,Híbrido,478.92,0.009286504720686829,0.10309278350515463,0.3291139240506329,0.3656716417910447,0.390625,0.4122137404580153,0.18705035971223025,0.816919191919192,0.8137583892617449,0.8230439088808188,0.067780801970424,0.13375828773016143,0.6736842105263158,0.03628808864265928,0.022727272727272728
47,FIIP11B,Logística,160.11,0.006735390931438113,0.03166421207658321,0.26582278481012656,0.6567164179104478,0.5234375,0.46564885496183206,0.737410071942446,0.6885521885521886,0.6812080536912751,0.7708814790359856,0.03883143211513166,0.061565081669923645,0.3368421052631579,0.44321329639889195,0.1590909090909091
48,FIVN11,Shoppings,6.85,0.002506061007098629,0.0,0.0,0.0,0.0,0.0,0.0,0.816919191919192,0.7919463087248322,0.8058765269065699,0.012010506240616463,0.0018486475767684487,0.30526315789473685,0.7756232686980609,0.022727272727272728
49,FLMA11,Híbrido,3.0,1.0,0.0003681885125184094,0.20253164556962025,0.2462686567164179,0.25,0.27480916030534347,0.2338129496402878,0.5404040404040404,0.5289429530201342,0.6091119181247937,0.04388569072096753,0.0,0.5684210526315789,0.23296398891966758,0.022727272727272728
